,UR_PRCP,UR_TMAX,UR_TMIN,MJOPhase_OLR,MJOAmplitude_OLR,UR_ERA5_Soil_Moisture_Lev1,UR_ERA5_Soil_Moisture_Lev2,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,UR_ERA5_Soil_Moisture_Lev1_lag5,UR_ERA5_Soil_Moisture_Lev1_lag10,UR_ERA5_Soil_Moisture_Lev1_lag15,UR_ERA5_Soil_Moisture_Lev1_lag20,UR_ERA5_Soil_Moisture_Lev1_lag25,UR_ERA5_Soil_Moisture_Lev1_lag30,UR_ERA5_Soil_Moisture_Lev2_lag5,UR_ERA5_Soil_Moisture_Lev2_lag10,UR_ERA5_Soil_Moisture_Lev2_lag15,UR_ERA5_Soil_Moisture_Lev2_lag20,UR_ERA5_Soil_Moisture_Lev2_lag25,UR_ERA5_Soil_Moisture_Lev2_lag30
2015-12-24,,,,6,2.8715,0.47290254,0.47578567,5.0,4.0,4.0,5.0,5.0,4.0,2.7627,1.7719999999999998,1.1123,0.7666,1.1740000000000002,0.531,0.4327266,0.364606,0.29601413,0.42587957,0.44105077,0.37680236,0.38552853,0.30979392,0.34600213,0.39726216,0.45678037,0.41344684
2015-12-25,0.0,,20.2,6,2.6202,0.45884818,0.46436906,5.0,5.0,5.0,5.0,5.0,4.0,2.6301,2.2057,1.3731,0.7918,1.2272,0.8761,0.38903224,0.39023304,0.30386183,0.39707235,0.41252762,0.3612309,0.3756826,0.31205845,0.34153038,0.3905161,0.4387555,0.4013315
2015-12-26,0.0,,18.0,6,2.43,0.4445976,0.45357683,5.0,5.0,4.0,5.0,5.0,4.0,2.2968,2.3109,1.2847,0.9705,1.1573,0.9221,0.41511512,0.34545153,0.28635877,0.363994,0.38444477,0.34733278,0.36717075,0.30561972,0.33151618,0.3787337,0.4203868,0.3934038
2015-12-27,0.0,,20.0,6,2.4277,0.43344706,0.44438332,5.0,5.0,4.0,4.0,5.0,4.0,2.334,2.4489,1.5413,1.0343,1.0699,1.1268,0.49752507,0.3127205,0.2613037,0.3341345,0.38021877,0.41649538,0.4983835,0.3015845,0.31194872,0.36450744,0.40992016,0.39340502
2015-12-28,0.0,33.6,20.0,6,2.4357,0.41767418,0.4330192,6.0,5.0,4.0,4.0,6.0,4.0,2.7653,2.6149,1.6201,1.136,0.9458,1.2401,0.49562964,0.48162305,0.4004604,0.30759844,0.3721451,0.4698541,0.4948434,0.331443,0.31039512,0.34947518,0.39987424,0.47635147
2015-12-29,0.0,28.5,22.4,6,2.4372,0.4061454,0.42330375,6.0,5.0,4.0,4.0,5.0,5.0,2.8715,2.7627,1.7719999999999998,1.1123,0.7666,1.1740000000000002,0.47290254,0.4327266,0.364606,0.29601413,0.42587957,0.44105077,0.47578567,0.38552853,0.30979392,0.34600213,0.39726216,0.45678037
2015-12-30,52.8,,21.6,7,2.1952,0.49460572,0.48631573,6.0,5.0,5.0,5.0,5.0,5.0,2.6202,2.6301,2.2057,1.3731,0.7918,1.2272,0.45884818,0.38903224,0.39023304,0.30386183,0.39707235,0.41252762,0.46436906,0.3756826,0.31205845,0.34153038,0.3905161,0.4387555
2015-12-31,12.4,,20.2,7,1.9978,0.4642892,0.47019807,6.0,5.0,5.0,4.0,5.0,5.0,2.43,2.2968,2.3109,1.2847,0.9705,1.1573,0.4445976,0.41511512,0.34545153,0.28635877,0.363994,0.38444477,0.45357683,0.36717075,0.30561972,0.33151618,0.3787337,0.4203868
2016-01-01,0.0,,19.2,7,1.8276,0.44251624,0.45516214,6.0,5.0,5.0,4.0,4.0,5.0,2.4277,2.334,2.4489,1.5413,1.0343,1.0699,0.43344706,0.49752507,0.3127205,0.2613037,0.3341345,0.38021877,0.44438332,0.4983835,0.3015845,0.31194872,0.36450744,0.40992016
2016-01-02,0.0,,18.4,7,2.0252,0.42896804,0.44439188,6.0,6.0,5.0,4.0,4.0,6.0,2.4357,2.7653,2.6149,1.6201,1.136,0.9458,0.41767418,0.49562964,0.48162305,0.4004604,0.30759844,0.3721451,0.4330192,0.4948434,0.331443,0.31039512,0.34947518,0.39987424
2016-01-03,0.0,,19.8,7,2.0045,0.41170645,0.43233386,6.0,6.0,5.0,4.0,4.0,5.0,2.4372,2.8715,2.7627,1.7719999999999998,1.1123,0.7666,0.4061454,0.47290254,0.4327266,0.364606,0.29601413,0.42587957,0.42330375,0.47578567,0.38552853,0.30979392,0.34600213,0.39726216
2016-01-04,0.0,31.0,19.8,7,2.2048,0.3961259,0.4207697,7.0,6.0,5.0,5.0,5.0,5.0,2.1952,2.6202,2.6301,2.2057,1.3731,0.7918,0.49460572,0.45884818,0.38903224,0.39023304,0.30386183,0.39707235,0.48631573,0.46436906,0.3756826,0.31205845,0.34153038,0.3905161
2016-01-05,55.6,,21.6,7,2.3076,0.49696597,0.49576044,7.0,6.0,5.0,5.0,4.0,5.0,1.9978,2.43,2.2968,2.3109,1.2847,0.9705,0.4642892,0.4445976,0.41511512,0.34545153,0.28635877,0.363994,0.47019807,0.45357683,0.36717075,0.30561972,0.33151618,0.3787337
2016-01-06,50.3,,19.9,8,2.3246,0.4768793,0.47970256,7.0,6.0,5.0,5.0,4.0,4.0,1.8276,2.4277,2.334,2.4489,1.5413,1.0343,0.44251624,0.43344706,0.49752507,0.3127205,0.2613037,0.3341345,0.45516214,0.44438332,0.4983835,0.3015845,0.31194872,0.36450744
2016-01-07,0.3,,18.8,8,2.3779,0.45789915,0.4662714,7.0,6.0,6.0,5.0,4.0,4.0,2.0252,2.4357,2.7653,2.6149,1.6201,1.136,0.42896804,0.41767418,0.49562964,0.48162305,0.4004604,0.30759844,0.44439188,0.4330192,0.4948434,0.331443,0.31039512,0.34947518
2016-01-08,0.3,,16.2,8,2.3119,0.4363393,0.45238668,7.0,6.0,6.0,5.0,4.0,4.0,2.0045,2.4372,2.8715,2.7627,1.7719999999999998,1.1123,0.41170645,0.4061454,0.47290254,0.4327266,0.364606,0.29601413,0.43233386,0.42330375,0.47578567,0.38552853,0.30979392,0.34600213
2016-01-09,0.0,,17.5,8,2.1599,0.41591692,0.43868357,7.0,7.0,6.0,5.0,5.0,5.0,2.2048,2.1952,2.6202,2.6301,2.2057,1.3731,0.3961259,0.49460572,0.45884818,0.38903224,0.39023304,0.30386183,0.4207697,0.48631573,0.46436906,0.3756826,0.31205845,0.34153038
2016-01-10,0.0,,20.0,8,1.9369,0.3943338,0.4246366,7.0,7.0,6.0,5.0,5.0,4.0,2.3076,1.9978,2.43,2.2968,2.3109,1.2847,0.49696597,0.4642892,0.4445976,0.41511512,0.34545153,0.28635877,0.49576044,0.47019807,0.45357683,0.36717075,0.30561972,0.33151618
2016-01-11,0.0,,22.4,1,1.3291,0.39875862,0.41716012,8.0,7.0,6.0,5.0,5.0,4.0,2.3246,1.8276,2.4277,2.334,2.4489,1.5413,0.4768793,0.44251624,0.43344706,0.49752507,0.3127205,0.2613037,0.47970256,0.45516214,0.44438332,0.4983835,0.3015845,0.31194872
2016-01-12,0.0,,19.6,2,1.3791,0.38403547,0.40702274,8.0,7.0,6.0,6.0,5.0,4.0,2.3779,2.0252,2.4357,2.7653,2.6149,1.6201,0.45789915,0.42896804,0.41767418,0.49562964,0.48162305,0.4004604,0.4662714,0.44439188,0.4330192,0.4948434,0.331443,0.31039512
