,AR_PRCP,AR_TMAX,AR_TMIN,MJOPhase_OLR,MJOAmplitude_OLR,AR_ERA5_Soil_Moisture_Lev1,AR_ERA5_Soil_Moisture_Lev2,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,AR_ERA5_Soil_Moisture_Lev1_lag5,AR_ERA5_Soil_Moisture_Lev1_lag10,AR_ERA5_Soil_Moisture_Lev1_lag15,AR_ERA5_Soil_Moisture_Lev1_lag20,AR_ERA5_Soil_Moisture_Lev1_lag25,AR_ERA5_Soil_Moisture_Lev1_lag30,AR_ERA5_Soil_Moisture_Lev2_lag5,AR_ERA5_Soil_Moisture_Lev2_lag10,AR_ERA5_Soil_Moisture_Lev2_lag15,AR_ERA5_Soil_Moisture_Lev2_lag20,AR_ERA5_Soil_Moisture_Lev2_lag25,AR_ERA5_Soil_Moisture_Lev2_lag30
1999-02-27,,32.4,20.9,1,1.6206,0.18877187,0.19913346,8.0,8.0,6.0,6.0,6.0,5.0,1.5878,2.7819,1.6291,1.2509,1.2084,1.5857,0.24096274,0.13010907,0.13494587,0.15388331,0.23826319,0.3200932,0.17120025,0.16435309,0.17631638,0.19627273,0.23583221,0.2703227
1999-02-28,,32.7,17.8,2,1.7798,0.17295362,0.19416964,1.0,8.0,7.0,6.0,6.0,6.0,1.0346,2.9273,1.6403,1.1351,0.9585,1.6936,0.27611428,0.13001814,0.13158612,0.14809676,0.21032073,0.2831121,0.21315129,0.1631627,0.1723111,0.19209892,0.22763559,0.26509333
1999-03-01,,25.3,17.7,2,1.6032,0.16812658,0.19070362,1.0,8.0,7.0,6.0,6.0,6.0,1.0301,2.7385,1.9201,1.1495,0.823,1.5496,0.23876955,0.12515476,0.13709572,0.14156328,0.19401991,0.2508014,0.21128413,0.15811935,0.16812515,0.18680348,0.22198287,0.25424224
1999-03-02,,25.0,11.3,2,1.5913,0.24149287,0.19578604,1.0,8.0,7.0,6.0,6.0,6.0,0.978,2.2906,2.3768,1.0002,0.9116,1.365,0.22990298,0.18218105,0.13645372,0.13409264,0.17541118,0.23429638,0.20654681,0.15268908,0.16906886,0.18096878,0.21156052,0.24612245
1999-03-03,,29.3,8.0,3,1.4974,0.21712136,0.1943166,1.0,8.0,8.0,6.0,6.0,6.0,1.2839,2.0151,2.6839,1.1569,1.1418,1.3573,0.2037159,0.21743329,0.13360728,0.13465214,0.16527039,0.22045314,0.20331669,0.15552555,0.16551113,0.17856102,0.20293114,0.23883718
1999-03-04,,22.7,16.0,3,1.5994,0.19555151,0.19234024,1.0,8.0,8.0,6.0,6.0,6.0,1.6206,1.5878,2.7819,1.6291,1.2509,1.2084,0.18877187,0.24096274,0.13010907,0.13494587,0.15388331,0.23826319,0.19913346,0.17120025,0.16435309,0.17631638,0.19627273,0.23583221
1999-03-05,,26.3,14.1,3,1.5964,0.23345438,0.19419122,2.0,1.0,8.0,7.0,6.0,6.0,1.7798,1.0346,2.9273,1.6403,1.1351,0.9585,0.17295362,0.27611428,0.13001814,0.13158612,0.14809676,0.21032073,0.19416964,0.21315129,0.1631627,0.1723111,0.19209892,0.22763559
1999-03-06,,23.2,17.3,3,1.5013,0.2771731,0.20802975,2.0,1.0,8.0,7.0,6.0,6.0,1.6032,1.0301,2.7385,1.9201,1.1495,0.823,0.16812658,0.23876955,0.12515476,0.13709572,0.14156328,0.19401991,0.19070362,0.21128413,0.15811935,0.16812515,0.18680348,0.22198287
1999-03-07,,26.7,18.5,3,1.2343,0.35763797,0.3370362,2.0,1.0,8.0,7.0,6.0,6.0,1.5913,0.978,2.2906,2.3768,1.0002,0.9116,0.24149287,0.22990298,0.18218105,0.13645372,0.13409264,0.17541118,0.19578604,0.20654681,0.15268908,0.16906886,0.18096878,0.21156052
1999-03-08,,20.5,13.4,3,1.0479,0.34360868,0.33283406,3.0,1.0,8.0,8.0,6.0,6.0,1.4974,1.2839,2.0151,2.6839,1.1569,1.1418,0.21712136,0.2037159,0.21743329,0.13360728,0.13465214,0.16527039,0.1943166,0.20331669,0.15552555,0.16551113,0.17856102,0.20293114
1999-03-09,,21.1,11.3,3,1.2306,0.3263581,0.33072832,3.0,1.0,8.0,8.0,6.0,6.0,1.5994,1.6206,1.5878,2.7819,1.6291,1.2509,0.19555151,0.18877187,0.24096274,0.13010907,0.13494587,0.15388331,0.19234024,0.19913346,0.17120025,0.16435309,0.17631638,0.19627273
1999-03-10,,25.8,9.7,3,1.2249,0.30700946,0.3147166,3.0,2.0,1.0,8.0,7.0,6.0,1.5964,1.7798,1.0346,2.9273,1.6403,1.1351,0.23345438,0.17295362,0.27611428,0.13001814,0.13158612,0.14809676,0.19419122,0.19416964,0.21315129,0.1631627,0.1723111,0.19209892
1999-03-11,,23.7,10.4,3,1.3856,0.29137444,0.30221,3.0,2.0,1.0,8.0,7.0,6.0,1.5013,1.6032,1.0301,2.7385,1.9201,1.1495,0.2771731,0.16812658,0.23876955,0.12515476,0.13709572,0.14156328,0.20802975,0.19070362,0.21128413,0.15811935,0.16812515,0.18680348
