,BahiaBlanca_Rainfall,MJOPhase_OLR,MJOLongitude_OLR,MJOAmplitude_OLR,MJOPhase_Chi200,MJOLongitude_Chi200,MJOAmplitude_Chi200,ERA5_Soil_Moisture_Lev1,ERA5_Soil_Moisture_Lev2
2004-01-08,0.0,7,267.7,2.7815,8,271.6,2.6339,0.22365065,0.18336439
2004-01-09,0.0,8,270.9,3.0221,8,276.9,2.7043,0.19292751,0.18020439
2004-01-10,0.0,8,275.8,3.0417,8,287.9,2.5198,0.16930012,0.17596588
2004-01-11,0.0,8,284.5,3.1561,8,299.0,2.7949,0.15748364,0.17602924
2004-01-12,0.0,8,289.6,3.0369,8,306.8,2.6361,0.14415652,0.17105463
2004-01-13,0.0,8,296.6,2.6738,1,315.0,2.2461,0.1306336,0.16374238
2004-01-14,0.0,8,306.9,2.4082,1,326.0,1.8823,0.1278683,0.15958072
2004-01-15,,1,315.9,2.3775,1,329.3,2.0939,0.12148309,0.1547086
2004-01-16,0.0,1,319.4,2.3999,1,328.8,2.2815,0.12180199,0.15309621
2004-01-17,0.0,1,321.8,2.3911,1,329.3,2.2392,0.12252932,0.1526783
2004-01-18,0.0,1,323.6,2.1827,1,338.5,2.2726,0.12081449,0.14939022
2004-01-19,0.0,1,326.5,2.1017,1,343.0,2.3742,0.11993189,0.14676136
2004-01-20,0.0,1,338.4,2.3721,1,352.7,2.3604,0.11646303,0.14359057
2004-01-21,5.1,1,349.6,2.4751,2,8.4,2.6309,0.12199921,0.14513148
2004-01-22,0.0,1,359.2,2.3678,2,13.1,2.5580000000000003,0.12556598,0.14735454
2004-01-23,0.0,2,12.4,2.1911,2,30.6,2.446,0.12658705,0.14808792
2004-01-24,0.0,2,26.7,2.2373,2,35.8,2.6635,0.12639123,0.1472696
2004-01-25,0.0,2,33.7,2.3626,2,33.7,2.4039,0.121527836,0.14366876
2004-01-26,0.0,2,40.3,2.3472,2,43.6,2.3985,0.11792052,0.13954079
2004-01-27,0.0,3,45.8,2.3073,3,48.3,2.521,0.18907261,0.13850811
2004-01-28,2.0,3,58.2,2.2072,3,52.8,2.5122,0.17651199,0.13868743
2004-01-29,13.0,3,69.3,2.1748,3,63.2,2.2938,0.24673812,0.13932778
2004-01-30,15.0,3,78.6,2.4168,3,79.5,2.3323,0.20796666,0.14155355
2004-01-31,2.0,3,85.1,2.4814,4,90.2,2.5856,0.25408846,0.15376624
2004-02-01,1.0,4,94.2,2.3177,4,98.1,2.5603,0.24040747,0.16196421
2004-02-02,0.0,4,106.4,2.1754,4,103.8,2.378,0.22275685,0.16454317
2004-02-03,39.9,4,109.2,2.3959,4,117.1,2.3147,0.30069,0.2013646
2004-02-04,22.1,4,115.0,2.6227,4,126.0,2.2911,0.27513236,0.2101315
2004-02-05,0.0,4,121.2,2.6248,5,141.2,2.4854,0.24453652,0.21006945
2004-02-06,0.0,4,130.1,2.522,5,148.2,2.7562,0.21293497,0.20356879
2004-02-07,0.0,5,137.2,2.4149,5,156.9,2.5501,0.18541493,0.19475338
2004-02-08,0.0,5,138.4,2.3952,5,161.2,2.5218,0.16441017,0.18792108
2004-02-09,0.0,5,142.8,2.0319,5,169.6,1.96,0.1599538,0.18626288
2004-02-10,0.0,5,158.8,1.463,6,191.9,1.5678,0.16281421,0.18387668
2004-02-11,0.0,5,172.4,1.175,6,200.3,1.6176,0.1457259,0.17628267
2004-02-12,2.0,6,184.6,1.005,6,210.6,1.5233,0.16943581,0.17380212
2004-02-13,0.0,6,191.4,0.7991,6,218.1,0.9165,0.21377979,0.174762
2004-02-14,0.0,6,199.8,0.8324,7,225.2,0.7729,0.18872431,0.17301077
2004-02-15,0.0,6,208.2,0.9894,7,228.8,1.1762,0.17218432,0.17057067
2004-02-16,9.9,6,209.1,1.149,7,228.1,1.4225,0.17392154,0.16998288
2004-02-17,23.1,6,208.5,1.0741,7,244.3,1.118,0.20557764,0.16976717
2004-02-18,0.0,6,215.5,0.8132,7,266.3,1.2876,0.19763424,0.17003275
2004-02-19,,7,257.0,0.7192,8,291.1,1.7817,0.17951506,0.16852015
2004-02-20,0.0,8,284.5,1.0369,8,301.8,1.9632,0.16508855,0.16580097
2004-02-21,0.0,8,290.0,1.1222,8,310.0,1.8788,0.16256943,0.16509321
2004-02-22,0.0,8,273.1,1.0411,8,305.5,1.5438,0.15014449,0.16196015
2004-02-23,0.0,7,262.8,0.7966,8,293.6,0.958,0.13663834,0.15623601
2004-02-24,0.0,7,232.7,0.6176,8,278.7,0.4029,0.12567648,0.15039861
2004-02-25,0.0,6,198.1,0.6765,5,142.5,0.375,0.119591996,0.14559522
2004-02-26,0.0,5,162.9,0.8886,4,133.5,0.8968,0.117731676,0.14427002
2004-02-27,0.0,5,147.1,1.1102,4,132.6,1.1855,0.12535337,0.14174093
2004-02-28,0.0,5,144.7,1.2761,5,142.0,1.412,0.12506104,0.14201595
2004-02-29,0.0,5,150.3,1.2579,5,160.3,1.4122,0.12560934,0.14168295
2004-03-01,0.0,5,149.9,1.2819,5,167.1,1.4125,0.1253156,0.14304322
2004-03-02,18.0,5,145.7,1.3679,5,172.3,1.3961,0.29667005,0.22749537
2004-03-03,0.0,5,138.3,1.3421,5,161.2,1.2627,0.25461158,0.22849703
2004-03-04,0.0,4,124.3,0.7668,5,163.6,0.5321,0.22631803,0.22160137
2004-03-05,,3,80.1,0.6903,2,19.8,0.1713,0.19816157,0.21240307
2004-03-06,0.0,3,73.9,0.9456,3,50.5,0.5511,0.18787389,0.20858517
2004-03-07,0.0,3,73.1,1.1291,3,64.4,0.7201,0.1768407,0.2049331
2004-03-08,0.0,3,68.6,1.3571,3,62.1,1.3886,0.16833219,0.20157896
2004-03-09,,3,78.5,1.2473,3,65.6,1.1586,0.15760672,0.19493268
2004-03-10,0.0,4,98.2,1.5512,4,107.2,1.5592,0.14768553,0.18876365
2004-03-11,0.0,4,106.5,1.9487,4,113.3,1.9316,0.14490624,0.18640442
2004-03-12,0.0,4,114.4,2.1601,4,123.3,2.2703,0.14304453,0.18380658
2004-03-13,0.5,4,116.6,2.458,4,127.6,2.4123,0.14022328,0.1799725
2004-03-14,0.0,4,120.2,2.6603,4,129.1,2.518,0.13824828,0.1769028
2004-03-15,0.0,4,130.7,2.8513,5,140.5,2.4424,0.1334828,0.17329118
2004-03-16,0.3,5,141.9,2.6365,5,151.1,2.5375,0.1324953,0.17037922
2004-03-17,29.0,5,154.8,2.7906,5,168.0,2.553,0.22795315,0.17006916
2004-03-18,4.1,5,163.7,2.9585,5,177.8,2.8865,0.21560514,0.17230166
2004-03-19,0.0,5,172.0,2.9265,6,184.6,2.7076,0.19740625,0.17795031
2004-03-20,0.0,5,178.2,2.9441,6,194.1,2.8335,0.18229714,0.17693922
2004-03-21,0.0,6,183.1,2.984,6,199.8,3.0145,0.16955611,0.17374684
2004-03-22,0.0,6,190.7,2.8472,6,207.9,3.2756,0.15567648,0.17006376
2004-03-23,,6,200.2,2.8452,6,210.9,3.3769,0.14743096,0.16761824
2004-03-24,0.0,6,213.7,2.79,6,220.9,3.1063,0.13806224,0.16343097
2004-03-25,0.0,7,225.2,2.6033,7,231.4,2.8257,0.13194141,0.16049474
2004-03-26,,7,241.4,2.57,7,242.8,2.9967,0.12508482,0.15466814
2004-03-27,,7,260.0,2.6822,7,258.1,2.9521,0.12628073,0.1538296
2004-03-28,0.0,8,270.4,2.4651,7,267.7,2.5382,0.12633528,0.15278074
2004-03-29,3.0,8,284.0,2.3219,8,287.9,2.1312,0.131049,0.15457106
2004-03-30,0.0,8,290.1,2.2754,8,301.5,2.2108,0.14906608,0.15508336
2004-03-31,8.9,8,299.4,2.3102,8,313.3,2.0157,0.16909872,0.15486091
2004-04-01,27.9,8,309.1,2.1069,1,329.5,1.7957,0.2819372,0.20081861
2004-04-02,0.0,1,319.8,1.6937,1,341.4,1.2775,0.24591427,0.20346904
2004-04-03,0.0,1,328.6,1.4646,2,3.2,1.1344,0.22334152,0.20213574
2004-04-04,4.1,1,318.0,1.0885,2,2.4,0.9069,0.20515102,0.19796868
2004-04-05,,1,316.4,0.8926,2,21.3,0.5861,0.20839188,0.19558518
2004-04-06,39.1,1,332.8,0.6778,3,65.8,0.4197,0.32727706,0.31025833
2004-04-07,0.0,1,354.7,0.4031,4,93.0,0.6584,0.2977848,0.29679862
2004-04-08,7.9,1,335.1,0.1054,4,126.0,0.6097,0.34628725,0.29405788
2004-04-09,1.0,7,266.8,0.5284,6,212.0,0.5304,0.3036707,0.2959857
2004-04-10,3.0,7,266.0,1.1417,7,243.7,1.1253,0.28950992,0.2871959
2004-04-11,8.9,7,266.8,1.4591,7,250.1,1.7205,0.28032306,0.28037572
2004-04-12,3.0,7,266.7,1.3244,7,246.4,1.7295,0.27787668,0.2728855
2004-04-13,3.0,7,265.0,1.3799,7,255.0,1.8074,0.3304704,0.29453647
2004-04-14,0.5,7,264.1,1.5768,7,261.4,1.9751,0.30858862,0.295588
2004-04-15,0.0,7,257.7,1.4276,7,255.0,1.6086,0.2903156,0.2884982
2004-04-16,0.0,7,264.8,1.1706,7,261.4,0.98,0.28253725,0.27987555
2004-04-17,0.0,7,267.4,0.7767,7,262.8,0.626,0.2681737,0.27233952
2004-04-18,0.0,8,302.4,0.5566,8,278.9,0.2874,0.25614458,0.2648682
2004-04-19,,1,340.2,0.9291,1,340.3,0.4999,0.24601917,0.25894046
2004-04-20,,1,353.6,1.2342,1,357.2,0.7082,0.23956823,0.25373942
2004-04-21,1.0,2,6.5,1.3535,2,25.3,0.9661,0.25284916,0.25094068
2004-04-22,4.1,2,13.0,1.5414,2,18.7,1.3752,0.28253865,0.2491571
2004-04-23,48.0,2,14.8,1.5834,2,9.7,1.5279,0.34448847,0.31871513
2004-04-24,0.0,2,12.5,1.6605,2,6.7,1.4755,0.31174698,0.31005073
2004-04-25,0.0,2,20.9,1.7259,2,23.8,1.5064,0.2993584,0.30029565
2004-04-26,,2,30.5,1.7692,2,42.3,1.7222,0.28668588,0.29114997
2004-04-27,0.0,3,47.6,1.6087,3,57.8,1.7722,0.27494633,0.28267428
2004-04-28,0.0,3,64.5,1.8748,3,69.8,2.2222,0.26343617,0.27397075
2004-04-29,,3,72.2,1.9953,3,75.2,2.4593,0.25649568,0.26737705
2004-04-30,0.0,3,78.7,2.2694,3,80.3,2.3257,0.24924323,0.26199397
2004-05-01,0.0,3,77.0,2.2106,4,90.5,2.1971,0.242237,0.256801
2004-05-02,0.0,3,74.5,2.1554,4,91.6,2.2215,0.24968663,0.25357357
2004-05-03,0.5,3,78.2,2.3355,3,89.9,2.5365,0.24649893,0.25239128
2004-05-04,0.0,3,78.0,2.6524,4,90.3,2.4514,0.2428986,0.2500253
2004-05-05,,3,77.8,2.7604,4,97.0,2.5062,0.23795408,0.24699067
2004-05-06,0.0,3,87.6,2.4876,4,105.0,2.5989,0.23267946,0.24341004
2004-05-07,0.0,4,100.9,2.5301,4,111.8,2.6972,0.22550957,0.23884931
2004-05-08,0.0,4,116.3,2.4043,4,123.0,2.5482,0.21999997,0.2351568
2004-05-09,0.0,4,126.6,2.3233,4,132.1,2.5192,0.2123461,0.2304707
2004-05-10,0.0,4,134.1,2.1915,5,142.0,2.4759,0.20801425,0.22628474
2004-05-11,0.0,5,141.5,2.227,5,146.4,2.6408,0.20454396,0.22180358
2004-05-12,0.0,5,145.5,2.3213,5,146.7,2.6882,0.20418309,0.21922866
2004-05-13,0.0,5,151.0,1.9578,5,150.6,2.3034,0.20331728,0.21706355
2004-05-14,0.0,5,168.4,1.4153,5,173.0,1.7502,0.20001768,0.21479063
2004-05-15,0.0,6,180.3,1.0479,6,189.5,1.6354,0.19648448,0.2125325
2004-05-16,0.0,6,193.8,0.7766,6,209.7,1.5492,0.1967978,0.2111736
2004-05-17,0.0,7,231.7,0.5777,7,229.5,1.5352,0.21461345,0.21095654
2004-05-18,0.0,8,277.5,0.5978,7,247.8,1.1238,0.21426655,0.21052109
2004-05-19,0.0,8,291.7,0.3559,7,255.0,0.8465,0.21075015,0.21003038
2004-05-20,0.0,8,273.6,0.3624,7,252.1,0.8958,0.20700155,0.20892894
2004-05-21,0.0,8,279.1,0.2642,7,257.5,0.5902,0.20210458,0.20765902
2004-05-22,0.0,1,338.5,0.1914,7,245.8,0.2101,0.2012136,0.20711304
2004-05-23,0.0,1,346.5,0.3648,7,256.9,0.4249,0.19907773,0.20601967
2004-05-24,0.0,1,342.0,0.7873,8,309.2,0.4473,0.19882175,0.20461224
2004-05-25,,1,342.4,1.2748,1,338.5,1.0446,0.19526058,0.20304976
2004-05-26,0.0,1,347.3,1.6563,1,342.9,1.5716,0.19067414,0.2005436
2004-05-27,0.0,1,353.0,1.8651,1,353.1,1.7961,0.18729201,0.1980253
2004-05-28,0.0,2,1.9,1.6429,2,5.2,1.7515,0.18412668,0.19669469
2004-05-29,0.0,2,21.7,1.1941,2,22.2,1.2336,0.1804676,0.19473721
2004-05-30,0.0,2,36.9,0.8962,3,51.7,1.0459,0.17888844,0.19261794
2004-05-31,0.0,3,60.8,0.6765,3,74.7,1.0195,0.17817089,0.19216497
2004-06-01,0.0,3,85.5,0.5843,4,99.0,1.0959,0.1783793,0.19234562
2004-06-02,0.0,4,90.4,0.5334,4,102.1,1.3638,0.17640568,0.19138578
2004-06-03,0.0,4,97.9,0.481,4,99.6,1.1306,0.1768099,0.19228226
2004-06-04,0.0,3,62.5,0.2769,3,89.8,0.8287,0.17519718,0.19208409
2004-06-05,0.0,3,54.4,0.3052,4,98.1,0.5598,0.17339142,0.19086
2004-06-06,0.0,2,30.0,0.2127,4,118.1,0.355,0.17098421,0.1894903
2004-06-07,0.0,3,46.2,0.3286,4,100.4,0.5607,0.16634461,0.18641523
2004-06-08,0.0,3,46.5,0.2358,4,95.5,0.6145,0.16064058,0.18345338
2004-06-09,3.0,3,73.2,0.4354,3,83.5,0.8366,0.18605554,0.18301928
2004-06-10,3.0,4,104.5,0.5804,4,98.2,0.8995,0.19100845,0.18355718
2004-06-11,0.0,4,97.2,0.6908,4,97.0,1.0795,0.21249996,0.18461815
2004-06-12,0.0,4,111.9,0.9072,4,107.9,1.2289,0.20621824,0.18414766
2004-06-13,0.0,4,124.9,0.9922,4,116.7,1.2051,0.1991966,0.18349516
2004-06-14,0.0,5,135.8,1.1817,4,122.8,1.5061,0.19052169,0.18204862
2004-06-15,0.0,5,154.9,0.9996,5,142.1,1.3114,0.18317276,0.1802974
2004-06-16,0.0,5,167.3,0.8828,5,154.1,1.2658,0.17885205,0.1798606
2004-06-17,2.0,6,194.2,1.004,5,178.5,1.4127,0.18034032,0.17896274
2004-06-18,0.0,6,196.8,1.4007,6,181.9,1.7406,0.17802683,0.17897488
2004-06-19,0.0,6,200.1,1.6794,6,193.0,1.8949,0.17398727,0.17801772
2004-06-20,22.1,6,196.5,1.5394,6,195.1,1.7956,0.29401666,0.18556857
2004-06-21,0.0,6,198.7,1.2448,6,193.5,1.7826,0.25727898,0.19557439
2004-06-22,0.0,6,214.9,1.4779,6,194.9,1.7201,0.24006477,0.1996673
2004-06-23,0.0,6,223.8,1.6161,6,201.8,1.254,0.23077857,0.20023353
2004-06-24,,7,226.6,1.6777,6,223.3,1.463,0.22133295,0.20005557
2004-06-25,0.0,6,221.6,1.651,6,218.1,1.5111,0.22051048,0.20081861
2004-06-26,0.0,7,225.9,1.7004,7,225.0,1.3159,0.2151002,0.20024702
2004-06-27,0.0,7,233.4,1.9857,7,236.3,1.555,0.21028017,0.20109361
2004-06-28,0.0,7,235.9,2.3864,7,236.9,2.1555,0.20403484,0.20000839
2004-06-29,0.0,7,241.7,2.4061,7,242.8,2.3288,0.19919802,0.19883282
2004-06-30,0.0,7,253.8,2.1018,7,255.8,2.4866,0.19703838,0.19864409
2004-07-01,0.0,8,273.5,1.886,7,269.1,2.3605,0.19114132,0.19705464
2004-07-02,,8,288.4,1.957,8,285.0,2.5054,0.1858667,0.19616488
2004-07-03,0.0,8,300.6,2.0552,8,295.7,2.6012,0.18282446,0.19508366
2004-07-04,,8,312.0,2.1176,8,303.8,2.6007,0.18039766,0.19425997
2004-07-05,0.0,1,316.3,2.4819,8,311.3,2.942,0.1863311,0.19277164
2004-07-06,0.0,1,322.7,2.6202,1,320.8,3.0431,0.18102288,0.19053508
2004-07-07,0.0,1,329.5,2.7006,1,329.8,3.1948,0.17634834,0.18910742
2004-07-08,,1,333.2,2.5054,1,334.1,2.7755,0.1750783,0.1885048
2004-07-09,0.0,1,330.8,2.3407,1,332.0,2.407,0.18152505,0.1882891
2004-07-10,0.0,1,334.9,2.1465,1,339.8,2.214,0.18324548,0.1884374
2004-07-11,0.0,1,337.8,1.8975,1,341.6,1.8948,0.18149427,0.18825945
2004-07-12,0.0,1,341.5,1.869,1,345.1,1.7912,0.17559582,0.18580315
2004-07-13,,1,345.2,1.8493,1,345.4,1.9118,0.17229621,0.18488508
2004-07-14,18.3,1,353.2,1.7743,1,348.6,1.8077,0.17026246,0.1840843
2004-07-15,0.0,1,356.8,1.7885,2,0.3,1.9108,0.17570631,0.18409103
2004-07-16,0.0,1,352.6,1.6219,1,359.5,1.5234,0.17578745,0.18444693
2004-07-17,0.0,1,341.0,1.3649,1,353.9,1.2763,0.17532587,0.18478262
2004-07-18,0.0,1,336.2,1.2226,1,358.8,1.1582,0.17200108,0.18293706
2004-07-19,0.0,1,333.7,0.9816,1,347.5,0.9415,0.16981067,0.18236679
2004-07-20,0.0,1,327.0,0.8385,1,334.8,0.9898,0.17851356,0.18189897
2004-07-21,0.0,1,338.9,0.8501,1,338.4,1.0987,0.1915987,0.18201491
2004-07-22,15.0,1,349.8,0.9432,1,352.4,1.0141,0.30891034,0.21778885
2004-07-23,20.1,1,353.3,0.919,2,6.8,1.1496,0.34871542,0.25908202
2004-07-24,0.0,1,354.4,0.6835,2,2.8,1.0693,0.3041155,0.28436348
2004-07-25,17.0,2,11.8,0.3712,2,3.7,0.6995,0.3285709,0.30215472
2004-07-26,18.0,2,41.8,0.5099,2,37.8,0.6835,0.30999157,0.30048844
2004-07-27,0.5,3,60.1,0.6822,2,39.6,0.7679,0.3462299,0.32128063
2004-07-28,20.1,3,65.1,0.8379,3,55.6,0.9275,0.34495986,0.34191775
2004-07-29,0.0,3,62.7,0.5402,3,67.3,0.9227,0.31911272,0.3216042
2004-07-30,0.0,4,117.7,0.2598,3,81.3,0.7864,0.30648354,0.30991995
2004-07-31,0.0,6,180.4,0.5961,4,124.8,0.9077,0.29642665,0.30110183
2004-08-01,0.0,5,179.0,0.7263,4,131.4,0.9245,0.287423,0.29380983
2004-08-02,0.0,5,175.9,0.8225,4,132.6,0.9428,0.28090075,0.287692
2004-08-03,0.0,5,178.7,1.176,5,154.5,1.0492,0.29081076,0.28534356
2004-08-04,,6,182.9,1.5037,5,176.1,1.4337,0.2921549,0.2850173
2004-08-05,1.0,6,191.2,1.6285,6,186.2,1.5449,0.29752886,0.28435
2004-08-06,0.0,6,190.3,1.4284,6,189.6,1.3978,0.29146534,0.28461695
2004-08-07,0.0,6,181.6,1.4661,5,177.6,1.4062,0.2894414,0.28348988
2004-08-08,0.0,6,185.1,1.3526,6,186.0,1.2727,0.28149238,0.2808988
2004-08-09,,6,189.1,1.2286,6,191.3,0.9239,0.2717726,0.27665892
2004-08-10,0.0,6,192.9,1.4081,6,202.5,1.2495,0.26479435,0.27192026
2004-08-11,0.0,6,198.0,1.3386,6,199.3,1.5071,0.25995892,0.26800394
2004-08-12,5.1,6,212.1,1.4141,6,200.6,1.4877,0.263632,0.264879
2004-08-13,0.0,6,215.9,1.6804,6,208.7,1.6798,0.25641313,0.26148576
2004-08-14,3.0,6,217.6,1.7052,6,218.8,1.4637,0.35365438,0.30061114
2004-08-15,11.9,6,213.9,1.5754,7,231.2,1.4258,0.34495708,0.323381
2004-08-16,1.0,6,219.7,1.2103,7,233.3,1.2872,0.31915885,0.3197074
2004-08-17,0.0,7,229.8,1.0831,7,238.2,0.9909,0.3089551,0.31101462
2004-08-18,0.0,7,245.6,1.2805,7,251.8,1.2967,0.3038036,0.30517992
2004-08-19,0.0,7,251.6,1.3572,7,265.9,1.3984,0.2945132,0.29905
2004-08-20,4.1,7,263.5,1.2804,8,274.8,1.5708,0.3176734,0.2960194
2004-08-21,0.0,8,284.3,1.2852,8,287.2,1.663,0.32040793,0.30924726
2004-08-22,0.0,8,299.1,1.4351,8,302.2,1.6803,0.30792284,0.3069042
2004-08-23,0.0,8,300.4,1.5563,8,308.5,1.8017,0.297147,0.30116656
2004-08-24,0.0,8,299.7,1.4078,8,303.5,1.3938,0.2845948,0.29423314
2004-08-25,,8,306.8,1.2837,1,324.9,1.0223,0.27644578,0.28774726
2004-08-26,0.0,8,300.3,1.2084,1,317.7,1.2882,0.26972207,0.2819436
2004-08-27,,8,300.7,1.1289,8,314.1,1.516,0.26499295,0.27690428
2004-08-28,0.0,8,305.0,1.1203,8,312.6,1.5808,0.26787853,0.27361214
2004-08-29,0.0,8,310.2,0.9578,8,310.8,1.3498,0.25882736,0.2686605
2004-08-30,0.0,8,301.3,0.9194,8,302.6,1.2445,0.25120148,0.2641712
2004-08-31,0.0,1,321.8,0.7902,1,336.1,1.222,0.24436727,0.2598127
2004-09-01,,1,323.7,0.8743,1,329.4,1.2869,0.24044243,0.2565071
2004-09-02,0.0,1,328.1,1.0456,8,311.1,1.1306,0.23471741,0.25251934
2004-09-03,0.0,1,334.2,1.339,1,317.0,1.2851,0.22735308,0.24744903
2004-09-04,14.0,1,334.5,1.2491,1,325.4,1.3525,0.31695586,0.26836523
2004-09-05,1.0,1,344.6,1.2884,1,325.3,1.5017,0.31480318,0.3127874
2004-09-06,0.0,1,354.3,1.3165,1,330.1,1.2994,0.2974827,0.30336267
2004-09-07,0.0,2,1.3,1.0723,1,343.5,0.9953,0.28930992,0.29706284
2004-09-08,0.0,1,354.0,0.9711,1,336.2,0.933,0.2783103,0.29006335
2004-09-09,0.0,2,6.0,1.0071,1,360.0,0.8442,0.27068862,0.28365436
2004-09-10,0.0,2,18.2,1.1876,2,22.9,0.9931,0.26298577,0.27748263
2004-09-11,0.0,2,17.2,1.233,2,28.4,1.226,0.2556872,0.27092263
2004-09-12,0.0,2,20.5,1.3812,2,24.3,1.2853,0.24930479,0.26530364
2004-09-13,0.0,2,20.5,1.5915,2,34.2,1.365,0.23835412,0.2593692
2004-09-14,0.0,2,12.6,1.5409,2,24.2,1.5262,0.22793776,0.25340775
2004-09-15,0.0,2,8.1,1.5972,2,11.9,1.6564,0.22934768,0.24939841
2004-09-16,,2,4.9,1.5972,2,12.3,1.5843,0.22036362,0.24335611
2004-09-17,0.0,2,2.7,1.6078,2,12.3,1.5111,0.20919615,0.23733401
2004-09-18,,2,7.0,1.7865,2,14.0,1.6882,0.20056316,0.23179996
2004-09-19,0.0,2,11.3,1.9738,2,15.8,2.0293,0.2094745,0.22947308
2004-09-20,0.0,2,13.3,2.0427,2,20.8,2.1184,0.20207101,0.226549
2004-09-21,0.0,2,14.4,1.9489,2,28.3,2.2112,0.19419757,0.22302903
2004-09-22,0.0,2,20.4,1.6789,2,29.2,2.1413,0.18805432,0.21877435
2004-09-23,0.0,2,24.7,1.6111,2,36.4,2.0444,0.17689943,0.21213076
2004-09-24,0.0,2,29.2,1.5478,2,40.1,1.9182,0.1708737,0.2083614
2004-09-25,0.0,2,37.1,1.4438,3,51.1,1.73,0.16535711,0.20384651
2004-09-26,0.0,2,38.8,1.2393,3,50.4,1.4231,0.15824735,0.19923052
2004-09-27,13.0,2,40.6,0.8592,3,51.8,1.0408,0.18239924,0.1961568
2004-09-28,17.0,3,62.9,0.8515,3,53.6,0.8866,0.24780396,0.20303088
2004-09-29,0.0,3,80.0,0.8241,3,79.7,0.809,0.22771117,0.20352836
2004-09-30,0.0,4,106.0,0.7615,4,109.0,0.9678,0.2272622,0.20509084
2004-10-01,0.0,4,120.4,0.9823,4,124.8,1.5193,0.21868797,0.21156454
2004-10-02,0.0,4,127.0,1.0928,4,130.6,1.4743,0.20675536,0.21011935
2004-10-03,0.0,4,132.0,1.2452,5,143.8,1.254,0.19762024,0.20897883
2004-10-04,,5,145.0,1.2651,5,166.5,1.3339,0.1879662,0.20601834
2004-10-05,,5,149.7,1.331,5,164.3,1.351,0.17811914,0.20256579
2004-10-06,0.0,5,162.3,1.3681,5,170.9,1.4322,0.16864553,0.19907817
2004-10-07,10.9,5,169.9,1.3694,5,178.3,1.4907,0.22847487,0.19815338
2004-10-08,16.0,5,176.4,1.4377,6,186.2,1.6765,0.2867684,0.21539325
2004-10-09,0.0,6,188.4,1.114,6,201.6,1.3397,0.2584539,0.22112548
2004-10-10,10.9,6,207.9,0.769,6,208.2,0.7527,0.29401386,0.22347255
2004-10-11,7.9,7,226.6,0.6963,6,217.8,0.5312,0.28212604,0.2430393
2004-10-12,0.0,6,224.2,0.6942,6,208.4,0.2988,0.33635208,0.2621679
2004-10-13,31.0,7,231.7,0.8777,7,229.3,0.4037,0.353625,0.33309156
2004-10-14,7.9,7,239.2,1.2394,7,232.3,0.7243,0.32364598,0.3264278
2004-10-15,0.0,7,250.8,1.6318,7,257.1,1.1037,0.3009096,0.31088388
2004-10-16,0.5,7,258.5,1.9272,7,265.7,1.6555,0.29231578,0.3011989
2004-10-17,0.0,7,269.4,1.936,8,279.0,1.8938,0.3041197,0.29768705
2004-10-18,0.0,8,286.8,1.9537,8,293.1,2.0312,0.28188124,0.28959557
2004-10-19,0.0,8,300.8,2.1247,8,307.0,2.1851,0.26449084,0.28053614
2004-10-20,,8,310.3,2.3136,1,318.4,2.5482,0.24824035,0.2698819
2004-10-21,0.0,1,319.8,2.5744,1,324.1,2.4766,0.23031841,0.25949726
2004-10-22,0.8,1,325.9,2.4945,1,334.4,2.2682,0.23391455,0.25272426
2004-10-23,0.0,1,340.0,2.4018,1,350.2,2.3124,0.22077346,0.2465188
2004-10-24,0.0,1,343.3,2.4268,1,358.2,2.3986,0.20918077,0.24051425
2004-10-25,0.0,1,347.0,2.3636,2,6.0,2.4002,0.20240672,0.23493165
2004-10-26,2.0,1,351.9,2.27,2,11.0,2.5496,0.19346042,0.22782299
2004-10-27,0.0,2,0.4,2.1368,2,17.9,2.6073,0.1821153,0.22033954
2004-10-28,0.0,2,9.4,1.9921,2,29.3,2.4082,0.17420968,0.21358405
2004-10-29,0.0,2,16.0,1.7087,2,34.2,2.0403,0.1644535,0.20798123
2004-10-30,0.0,2,29.4,1.5512,3,46.1,1.8432,0.15695213,0.20270196
2004-10-31,0.0,2,35.9,1.3638,3,57.2,1.8363,0.14740998,0.19506344
2004-11-01,0.0,2,42.4,1.1712,3,65.0,1.6881,0.15019485,0.19148283
2004-11-02,0.0,2,44.1,1.0653,3,66.0,1.3676,0.16565782,0.19072384
2004-11-03,0.0,3,47.1,0.8426,3,77.8,1.04,0.15714376,0.18789276
2004-11-04,0.0,3,56.7,0.5718,3,89.0,0.8002,0.15482605,0.18818665
2004-11-05,4.1,3,51.5,0.4233,3,85.1,0.5126,0.1646955,0.18881759
2004-11-06,0.0,2,23.7,0.4711,2,28.6,0.3194,0.15784732,0.18631545
2004-11-07,0.0,1,348.0,0.4638,1,352.0,0.4536,0.14746872,0.18210658
2004-11-08,0.0,1,335.4,0.5908,1,338.2,0.5137,0.1411129,0.17870256
2004-11-09,0.0,8,314.0,0.5714,1,332.1,0.5094,0.14082475,0.17706594
2004-11-10,1.0,8,281.4,0.6049,8,285.7,0.6638,0.1574207,0.17700526
2004-11-11,2.0,8,273.0,0.584,8,272.6,0.5194,0.1634814,0.1801545
2004-11-12,0.0,8,280.3,0.573,7,269.6,0.5254,0.15998037,0.1808852
2004-11-13,5.1,8,290.2,0.315,7,255.3,0.248,0.15440223,0.18076116
